date,vehicle_category,vehicle_class,manufacturer,state,rto,registrations,quarter,year
2022-12-01,4W,COMMERCIAL VEHICLE,Kia,Tamil Nadu,TA19,6332,2022-Q4,2022
2022-12-01,4W,SUV,Kia,Karnataka,KA45,10379,2022-Q4,2022
2022-12-01,4W,COMMERCIAL VEHICLE,Kia,Gujarat,GU86,5854,2022-Q4,2022
2022-12-01,4W,BUS,Kia,Uttar Pradesh,UT60,11671,2022-Q4,2022
2023-01-01,2W,MOTORCYCLE,Hero MotoCorp,Maharashtra,MA49,19066,2023-Q1,2023
2023-01-01,2W,MOPED,Hero MotoCorp,Tamil Nadu,TA40,14215,2023-Q1,2023
2023-01-01,2W,SCOOTER,Hero MotoCorp,Karnataka,KA22,10888,2023-Q1,2023
2023-01-01,2W,MOPED,Hero MotoCorp,Gujarat,GU86,19020,2023-Q1,2023
2023-01-01,2W,MOTORCYCLE,Hero MotoCorp,Uttar Pradesh,UT06,14948,2023-Q1,2023
2023-01-01,2W,MOPED,Honda,Maharashtra,MA23,12432,2023-Q1,2023
2023-01-01,2W,MOPED,Honda,Tamil Nadu,TA79,7714,2023-Q1,2023
2023-01-01,2W,MOPED,Honda,Karnataka,KA45,8510,2023-Q1,2023
2023-01-01,2W,MOPED,Honda,Gujarat,GU42,10218,2023-Q1,2023
2023-01-01,2W,SCOOTER,Honda,Uttar Pradesh,UT91,12265,2023-Q1,2023
2023-01-01,2W,MOTORCYCLE,TVS,Maharashtra,MA90,16822,2023-Q1,2023
2023-01-01,2W,MOPED,TVS,Tamil Nadu,TA20,17009,2023-Q1,2023
2023-01-01,2W,SCOOTER,TVS,Karnataka,KA25,20357,2023-Q1,2023
2023-01-01,2W,MOTORCYCLE,TVS,Gujarat,GU38,16833,2023-Q1,2023
2023-01-01,2W,MOPED,TVS,Uttar Pradesh,UT97,5930,2023-Q1,2023
2023-01-01,2W,MOTORCYCLE,Bajaj,Maharashtra,MA88,17864,2023-Q1,2023
2023-01-01,2W,MOTORCYCLE,Bajaj,Tamil Nadu,TA45,19579,2023-Q1,2023
2023-01-01,2W,MOTORCYCLE,Bajaj,Karnataka,KA16,17242,2023-Q1,2023
2023-01-01,2W,MOTORCYCLE,Bajaj,Gujarat,GU16,16327,2023-Q1,2023
2023-01-01,2W,MOPED,Bajaj,Uttar Pradesh,UT97,12349,2023-Q1,2023
2023-01-01,2W,SCOOTER,Yamaha,Maharashtra,MA34,17543,2023-Q1,2023
2023-01-01,2W,SCOOTER,Yamaha,Tamil Nadu,TA96,13628,2023-Q1,2023
2023-01-01,2W,SCOOTER,Yamaha,Karnataka,KA10,9753,2023-Q1,2023
2023-01-01,2W,MOTORCYCLE,Yamaha,Gujarat,GU73,19930,2023-Q1,2023
2023-01-01,2W,MOTORCYCLE,Yamaha,Uttar Pradesh,UT09,5642,2023-Q1,2023
2023-01-01,2W,MOPED,Royal Enfield,Maharashtra,MA52,8872,2023-Q1,2023
2023-01-01,2W,SCOOTER,Royal Enfield,Tamil Nadu,TA02,18326,2023-Q1,2023
2023-01-01,2W,MOPED,Royal Enfield,Karnataka,KA08,9175,2023-Q1,2023
2023-01-01,2W,SCOOTER,Royal Enfield,Gujarat,GU11,4051,2023-Q1,2023
2023-01-01,2W,MOTORCYCLE,Royal Enfield,Uttar Pradesh,UT74,10080,2023-Q1,2023
2023-01-01,3W,3W GOODS VEHICLE,Bajaj Auto,Maharashtra,MA56,558,2023-Q1,2023
2023-01-01,3W,E-RICKSHAW,Bajaj Auto,Tamil Nadu,TA85,1492,2023-Q1,2023
2023-01-01,3W,AUTO RICKSHAW,Bajaj Auto,Karnataka,KA31,729,2023-Q1,2023
2023-01-01,3W,AUTO RICKSHAW,Bajaj Auto,Gujarat,GU02,1028,2023-Q1,2023
2023-01-01,3W,E-RICKSHAW,Bajaj Auto,Uttar Pradesh,UT70,2207,2023-Q1,2023
2023-01-01,3W,AUTO RICKSHAW,Mahindra,Maharashtra,MA83,1124,2023-Q1,2023
2023-01-01,3W,E-RICKSHAW,Mahindra,Tamil Nadu,TA62,2073,2023-Q1,2023
2023-01-01,3W,E-RICKSHAW,Mahindra,Karnataka,KA89,969,2023-Q1,2023
2023-01-01,3W,3W GOODS VEHICLE,Mahindra,Gujarat,GU07,2316,2023-Q1,2023
2023-01-01,3W,E-RICKSHAW,Mahindra,Uttar Pradesh,UT72,2756,2023-Q1,2023
2023-01-01,3W,3W GOODS VEHICLE,TVS,Maharashtra,MA17,2462,2023-Q1,2023
2023-01-01,3W,3W GOODS VEHICLE,TVS,Tamil Nadu,TA34,3036,2023-Q1,2023
2023-01-01,3W,AUTO RICKSHAW,TVS,Karnataka,KA25,1164,2023-Q1,2023
2023-01-01,3W,3W GOODS VEHICLE,TVS,Gujarat,GU98,2439,2023-Q1,2023
2023-01-01,3W,3W GOODS VEHICLE,TVS,Uttar Pradesh,UT51,1555,2023-Q1,2023
2023-01-01,3W,E-RICKSHAW,Piaggio,Maharashtra,MA94,1238,2023-Q1,2023
2023-01-01,3W,3W GOODS VEHICLE,Piaggio,Tamil Nadu,TA59,2119,2023-Q1,2023
2023-01-01,3W,3W GOODS VEHICLE,Piaggio,Karnataka,KA68,2165,2023-Q1,2023
2023-01-01,3W,E-RICKSHAW,Piaggio,Gujarat,GU27,740,2023-Q1,2023
2023-01-01,3W,E-RICKSHAW,Piaggio,Uttar Pradesh,UT41,2496,2023-Q1,2023
2023-01-01,3W,3W GOODS VEHICLE,Force Motors,Maharashtra,MA63,1329,2023-Q1,2023
2023-01-01,3W,AUTO RICKSHAW,Force Motors,Tamil Nadu,TA48,2433,2023-Q1,2023
2023-01-01,3W,E-RICKSHAW,Force Motors,Karnataka,KA62,2374,2023-Q1,2023
2023-01-01,3W,AUTO RICKSHAW,Force Motors,Gujarat,GU61,638,2023-Q1,2023
2023-01-01,3W,E-RICKSHAW,Force Motors,Uttar Pradesh,UT82,2445,2023-Q1,2023
2023-01-01,4W,SUV,Maruti Suzuki,Maharashtra,MA27,6205,2023-Q1,2023
2023-01-01,4W,COMMERCIAL VEHICLE,Maruti Suzuki,Tamil Nadu,TA03,10875,2023-Q1,2023
2023-01-01,4W,BUS,Maruti Suzuki,Karnataka,KA96,8681,2023-Q1,2023
2023-01-01,4W,MOTOR CAR,Maruti Suzuki,Gujarat,GU13,3588,2023-Q1,2023
2023-01-01,4W,SUV,Maruti Suzuki,Uttar Pradesh,UT93,9288,2023-Q1,2023
2023-01-01,4W,COMMERCIAL VEHICLE,Hyundai,Maharashtra,MA31,5226,2023-Q1,2023
2023-01-01,4W,COMMERCIAL VEHICLE,Hyundai,Tamil Nadu,TA54,6396,2023-Q1,2023
2023-01-01,4W,SUV,Hyundai,Karnataka,KA93,9462,2023-Q1,2023
2023-01-01,4W,BUS,Hyundai,Gujarat,GU50,3119,2023-Q1,2023
2023-01-01,4W,COMMERCIAL VEHICLE,Hyundai,Uttar Pradesh,UT02,10028,2023-Q1,2023
2023-01-01,4W,MOTOR CAR,Tata Motors,Maharashtra,MA89,3742,2023-Q1,2023
2023-01-01,4W,MOTOR CAR,Tata Motors,Tamil Nadu,TA73,3280,2023-Q1,2023
2023-01-01,4W,COMMERCIAL VEHICLE,Tata Motors,Karnataka,KA86,8074,2023-Q1,2023
2023-01-01,4W,SUV,Tata Motors,Gujarat,GU97,5154,2023-Q1,2023
2023-01-01,4W,MOTOR CAR,Tata Motors,Uttar Pradesh,UT88,7899,2023-Q1,2023
2023-01-01,4W,COMMERCIAL VEHICLE,Mahindra,Maharashtra,MA32,4153,2023-Q1,2023
2023-01-01,4W,BUS,Mahindra,Tamil Nadu,TA60,3407,2023-Q1,2023
2023-01-01,4W,SUV,Mahindra,Karnataka,KA88,6582,2023-Q1,2023
2023-01-01,4W,MOTOR CAR,Mahindra,Gujarat,GU43,6004,2023-Q1,2023
2023-01-01,4W,SUV,Mahindra,Uttar Pradesh,UT23,2712,2023-Q1,2023
2023-01-01,4W,SUV,Honda Cars,Maharashtra,MA68,8551,2023-Q1,2023
2023-01-01,4W,COMMERCIAL VEHICLE,Honda Cars,Tamil Nadu,TA40,7571,2023-Q1,2023
2023-01-01,4W,SUV,Honda Cars,Karnataka,KA49,5504,2023-Q1,2023
2023-01-01,4W,SUV,Honda Cars,Gujarat,GU09,4019,2023-Q1,2023
2023-01-01,4W,BUS,Honda Cars,Uttar Pradesh,UT51,4441,2023-Q1,2023
2023-01-01,4W,MOTOR CAR,Toyota,Maharashtra,MA54,5857,2023-Q1,2023
2023-01-01,4W,COMMERCIAL VEHICLE,Toyota,Tamil Nadu,TA86,2739,2023-Q1,2023
2023-01-01,4W,SUV,Toyota,Karnataka,KA93,9394,2023-Q1,2023
2023-01-01,4W,COMMERCIAL VEHICLE,Toyota,Gujarat,GU41,5767,2023-Q1,2023
2023-01-01,4W,SUV,Toyota,Uttar Pradesh,UT17,6968,2023-Q1,2023
2023-01-01,4W,SUV,Kia,Maharashtra,MA56,3801,2023-Q1,2023
2023-01-01,4W,COMMERCIAL VEHICLE,Kia,Tamil Nadu,TA01,7013,2023-Q1,2023
2023-01-01,4W,COMMERCIAL VEHICLE,Kia,Karnataka,KA21,9725,2023-Q1,2023
2023-01-01,4W,SUV,Kia,Gujarat,GU40,2363,2023-Q1,2023
2023-01-01,4W,COMMERCIAL VEHICLE,Kia,Uttar Pradesh,UT17,6484,2023-Q1,2023
2023-02-01,2W,MOPED,Hero MotoCorp,Maharashtra,MA79,20532,2023-Q1,2023
2023-02-01,2W,MOPED,Hero MotoCorp,Tamil Nadu,TA96,18485,2023-Q1,2023
2023-02-01,2W,MOTORCYCLE,Hero MotoCorp,Karnataka,KA12,9203,2023-Q1,2023
2023-02-01,2W,MOTORCYCLE,Hero MotoCorp,Gujarat,GU54,9004,2023-Q1,2023
2023-02-01,2W,MOTORCYCLE,Hero MotoCorp,Uttar Pradesh,UT97,12741,2023-Q1,2023
2023-02-01,2W,MOPED,Honda,Maharashtra,MA26,14338,2023-Q1,2023
2023-02-01,2W,MOPED,Honda,Tamil Nadu,TA57,16324,2023-Q1,2023
2023-02-01,2W,MOPED,Honda,Karnataka,KA38,8008,2023-Q1,2023
2023-02-01,2W,MOPED,Honda,Gujarat,GU87,16527,2023-Q1,2023
2023-02-01,2W,MOPED,Honda,Uttar Pradesh,UT71,10226,2023-Q1,2023
2023-02-01,2W,MOPED,TVS,Maharashtra,MA01,17201,2023-Q1,2023
2023-02-01,2W,MOPED,TVS,Tamil Nadu,TA10,8857,2023-Q1,2023
2023-02-01,2W,SCOOTER,TVS,Karnataka,KA60,8348,2023-Q1,2023
2023-02-01,2W,SCOOTER,TVS,Gujarat,GU51,10766,2023-Q1,2023
2023-02-01,2W,MOPED,TVS,Uttar Pradesh,UT62,20200,2023-Q1,2023
2023-02-01,2W,MOPED,Bajaj,Maharashtra,MA58,4831,2023-Q1,2023
2023-02-01,2W,MOTORCYCLE,Bajaj,Tamil Nadu,TA15,13037,2023-Q1,2023
2023-02-01,2W,SCOOTER,Bajaj,Karnataka,KA97,6987,2023-Q1,2023
2023-02-01,2W,MOPED,Bajaj,Gujarat,GU38,12032,2023-Q1,2023
2023-02-01,2W,MOTORCYCLE,Bajaj,Uttar Pradesh,UT17,7626,2023-Q1,2023
2023-02-01,2W,MOTORCYCLE,Yamaha,Maharashtra,MA62,7661,2023-Q1,2023
2023-02-01,2W,SCOOTER,Yamaha,Tamil Nadu,TA40,12119,2023-Q1,2023
2023-02-01,2W,MOPED,Yamaha,Karnataka,KA29,7922,2023-Q1,2023
2023-02-01,2W,MOTORCYCLE,Yamaha,Gujarat,GU45,4396,2023-Q1,2023
2023-02-01,2W,MOTORCYCLE,Yamaha,Uttar Pradesh,UT95,20668,2023-Q1,2023
2023-02-01,2W,MOPED,Royal Enfield,Maharashtra,MA09,19659,2023-Q1,2023
2023-02-01,2W,MOPED,Royal Enfield,Tamil Nadu,TA19,14192,2023-Q1,2023
2023-02-01,2W,SCOOTER,Royal Enfield,Karnataka,KA46,7449,2023-Q1,2023
2023-02-01,2W,SCOOTER,Royal Enfield,Gujarat,GU97,16818,2023-Q1,2023
2023-02-01,2W,MOTORCYCLE,Royal Enfield,Uttar Pradesh,UT56,14346,2023-Q1,2023
2023-02-01,3W,3W GOODS VEHICLE,Bajaj Auto,Maharashtra,MA72,1241,2023-Q1,2023
2023-02-01,3W,AUTO RICKSHAW,Bajaj Auto,Tamil Nadu,TA54,2449,2023-Q1,2023
2023-02-01,3W,3W GOODS VEHICLE,Bajaj Auto,Karnataka,KA80,1297,2023-Q1,2023
2023-02-01,3W,3W GOODS VEHICLE,Bajaj Auto,Gujarat,GU16,3194,2023-Q1,2023
2023-02-01,3W,E-RICKSHAW,Bajaj Auto,Uttar Pradesh,UT26,1987,2023-Q1,2023
2023-02-01,3W,AUTO RICKSHAW,Mahindra,Maharashtra,MA45,1793,2023-Q1,2023
2023-02-01,3W,AUTO RICKSHAW,Mahindra,Tamil Nadu,TA26,2420,2023-Q1,2023
2023-02-01,3W,AUTO RICKSHAW,Mahindra,Karnataka,KA12,2221,2023-Q1,2023
2023-02-01,3W,3W GOODS VEHICLE,Mahindra,Gujarat,GU98,1110,2023-Q1,2023
2023-02-01,3W,3W GOODS VEHICLE,Mahindra,Uttar Pradesh,UT73,2426,2023-Q1,2023
2023-02-01,3W,3W GOODS VEHICLE,TVS,Maharashtra,MA48,1658,2023-Q1,2023
2023-02-01,3W,3W GOODS VEHICLE,TVS,Tamil Nadu,TA03,2973,2023-Q1,2023
2023-02-01,3W,E-RICKSHAW,TVS,Karnataka,KA34,1913,2023-Q1,2023
2023-02-01,3W,3W GOODS VEHICLE,TVS,Gujarat,GU18,1634,2023-Q1,2023
2023-02-01,3W,AUTO RICKSHAW,TVS,Uttar Pradesh,UT51,690,2023-Q1,2023
2023-02-01,3W,3W GOODS VEHICLE,Piaggio,Maharashtra,MA84,1769,2023-Q1,2023
2023-02-01,3W,AUTO RICKSHAW,Piaggio,Tamil Nadu,TA11,2660,2023-Q1,2023
2023-02-01,3W,E-RICKSHAW,Piaggio,Karnataka,KA53,581,2023-Q1,2023
2023-02-01,3W,3W GOODS VEHICLE,Piaggio,Gujarat,GU17,1274,2023-Q1,2023
2023-02-01,3W,E-RICKSHAW,Piaggio,Uttar Pradesh,UT38,816,2023-Q1,2023
2023-02-01,3W,E-RICKSHAW,Force Motors,Maharashtra,MA14,2279,2023-Q1,2023
2023-02-01,3W,E-RICKSHAW,Force Motors,Tamil Nadu,TA34,1751,2023-Q1,2023
2023-02-01,3W,3W GOODS VEHICLE,Force Motors,Karnataka,KA95,934,2023-Q1,2023
2023-02-01,3W,3W GOODS VEHICLE,Force Motors,Gujarat,GU85,1158,2023-Q1,2023
2023-02-01,3W,AUTO RICKSHAW,Force Motors,Uttar Pradesh,UT74,3118,2023-Q1,2023
2023-02-01,4W,COMMERCIAL VEHICLE,Maruti Suzuki,Maharashtra,MA63,8221,2023-Q1,2023
2023-02-01,4W,BUS,Maruti Suzuki,Tamil Nadu,TA53,5666,2023-Q1,2023
2023-02-01,4W,BUS,Maruti Suzuki,Karnataka,KA36,10022,2023-Q1,2023
2023-02-01,4W,BUS,Maruti Suzuki,Gujarat,GU54,8943,2023-Q1,2023
2023-02-01,4W,SUV,Maruti Suzuki,Uttar Pradesh,UT39,6667,2023-Q1,2023
2023-02-01,4W,MOTOR CAR,Hyundai,Maharashtra,MA26,10505,2023-Q1,2023
2023-02-01,4W,SUV,Hyundai,Tamil Nadu,TA44,4365,2023-Q1,2023
2023-02-01,4W,COMMERCIAL VEHICLE,Hyundai,Karnataka,KA38,2273,2023-Q1,2023
2023-02-01,4W,MOTOR CAR,Hyundai,Gujarat,GU70,10486,2023-Q1,2023
2023-02-01,4W,MOTOR CAR,Hyundai,Uttar Pradesh,UT59,8600,2023-Q1,2023
2023-02-01,4W,BUS,Tata Motors,Maharashtra,MA42,3039,2023-Q1,2023
2023-02-01,4W,SUV,Tata Motors,Tamil Nadu,TA32,2318,2023-Q1,2023
2023-02-01,4W,MOTOR CAR,Tata Motors,Karnataka,KA52,7531,2023-Q1,2023
2023-02-01,4W,BUS,Tata Motors,Gujarat,GU71,1928,2023-Q1,2023
2023-02-01,4W,COMMERCIAL VEHICLE,Tata Motors,Uttar Pradesh,UT33,6416,2023-Q1,2023
2023-02-01,4W,MOTOR CAR,Mahindra,Maharashtra,MA18,6533,2023-Q1,2023
2023-02-01,4W,BUS,Mahindra,Tamil Nadu,TA53,7147,2023-Q1,2023
2023-02-01,4W,SUV,Mahindra,Karnataka,KA90,2509,2023-Q1,2023
2023-02-01,4W,MOTOR CAR,Mahindra,Gujarat,GU68,2613,2023-Q1,2023
2023-02-01,4W,SUV,Mahindra,Uttar Pradesh,UT23,6086,2023-Q1,2023
2023-02-01,4W,SUV,Honda Cars,Maharashtra,MA53,3976,2023-Q1,2023
2023-02-01,4W,MOTOR CAR,Honda Cars,Tamil Nadu,TA26,8662,2023-Q1,2023
2023-02-01,4W,BUS,Honda Cars,Karnataka,KA58,3297,2023-Q1,2023
2023-02-01,4W,MOTOR CAR,Honda Cars,Gujarat,GU86,6659,2023-Q1,2023
2023-02-01,4W,SUV,Honda Cars,Uttar Pradesh,UT90,9161,2023-Q1,2023
2023-02-01,4W,SUV,Toyota,Maharashtra,MA60,6456,2023-Q1,2023
2023-02-01,4W,BUS,Toyota,Tamil Nadu,TA77,6507,2023-Q1,2023
2023-02-01,4W,SUV,Toyota,Karnataka,KA07,7641,2023-Q1,2023
2023-02-01,4W,BUS,Toyota,Gujarat,GU85,4854,2023-Q1,2023
2023-02-01,4W,MOTOR CAR,Toyota,Uttar Pradesh,UT37,8546,2023-Q1,2023
2023-02-01,4W,MOTOR CAR,Kia,Maharashtra,MA91,7651,2023-Q1,2023
2023-02-01,4W,BUS,Kia,Tamil Nadu,TA94,3733,2023-Q1,2023
2023-02-01,4W,COMMERCIAL VEHICLE,Kia,Karnataka,KA53,6801,2023-Q1,2023
2023-02-01,4W,BUS,Kia,Gujarat,GU97,8455,2023-Q1,2023
2023-02-01,4W,SUV,Kia,Uttar Pradesh,UT98,4438,2023-Q1,2023
2023-03-01,2W,MOPED,Hero MotoCorp,Maharashtra,MA42,10516,2023-Q1,2023
2023-03-01,2W,MOTORCYCLE,Hero MotoCorp,Tamil Nadu,TA72,16413,2023-Q1,2023
2023-03-01,2W,MOTORCYCLE,Hero MotoCorp,Karnataka,KA15,9807,2023-Q1,2023
2023-03-01,2W,SCOOTER,Hero MotoCorp,Gujarat,GU51,15436,2023-Q1,2023
2023-03-01,2W,SCOOTER,Hero MotoCorp,Uttar Pradesh,UT80,12289,2023-Q1,2023
2023-03-01,2W,SCOOTER,Honda,Maharashtra,MA36,14775,2023-Q1,2023
2023-03-01,2W,MOPED,Honda,Tamil Nadu,TA63,9356,2023-Q1,2023
2023-03-01,2W,MOTORCYCLE,Honda,Karnataka,KA41,22918,2023-Q1,2023
2023-03-01,2W,SCOOTER,Honda,Gujarat,GU80,15893,2023-Q1,2023
2023-03-01,2W,SCOOTER,Honda,Uttar Pradesh,UT17,12967,2023-Q1,2023
2023-03-01,2W,SCOOTER,TVS,Maharashtra,MA42,8261,2023-Q1,2023
2023-03-01,2W,SCOOTER,TVS,Tamil Nadu,TA04,13574,2023-Q1,2023
2023-03-01,2W,MOPED,TVS,Karnataka,KA02,13694,2023-Q1,2023
2023-03-01,2W,MOPED,TVS,Gujarat,GU31,17408,2023-Q1,2023
2023-03-01,2W,SCOOTER,TVS,Uttar Pradesh,UT55,15651,2023-Q1,2023
2023-03-01,2W,MOTORCYCLE,Bajaj,Maharashtra,MA77,15588,2023-Q1,2023
2023-03-01,2W,MOPED,Bajaj,Tamil Nadu,TA86,11182,2023-Q1,2023
2023-03-01,2W,MOTORCYCLE,Bajaj,Karnataka,KA76,13978,2023-Q1,2023
2023-03-01,2W,MOPED,Bajaj,Gujarat,GU58,6715,2023-Q1,2023
2023-03-01,2W,MOTORCYCLE,Bajaj,Uttar Pradesh,UT21,19779,2023-Q1,2023
2023-03-01,2W,MOTORCYCLE,Yamaha,Maharashtra,MA18,15655,2023-Q1,2023
2023-03-01,2W,MOPED,Yamaha,Tamil Nadu,TA44,10139,2023-Q1,2023
2023-03-01,2W,SCOOTER,Yamaha,Karnataka,KA66,15440,2023-Q1,2023
2023-03-01,2W,MOTORCYCLE,Yamaha,Gujarat,GU77,10953,2023-Q1,2023
2023-03-01,2W,SCOOTER,Yamaha,Uttar Pradesh,UT91,16757,2023-Q1,2023
2023-03-01,2W,MOTORCYCLE,Royal Enfield,Maharashtra,MA92,6340,2023-Q1,2023
2023-03-01,2W,MOTORCYCLE,Royal Enfield,Tamil Nadu,TA17,4662,2023-Q1,2023
2023-03-01,2W,SCOOTER,Royal Enfield,Karnataka,KA33,13678,2023-Q1,2023
2023-03-01,2W,MOPED,Royal Enfield,Gujarat,GU49,19130,2023-Q1,2023
2023-03-01,2W,SCOOTER,Royal Enfield,Uttar Pradesh,UT57,8244,2023-Q1,2023
2023-03-01,3W,E-RICKSHAW,Bajaj Auto,Maharashtra,MA80,1541,2023-Q1,2023
2023-03-01,3W,3W GOODS VEHICLE,Bajaj Auto,Tamil Nadu,TA25,1413,2023-Q1,2023
2023-03-01,3W,AUTO RICKSHAW,Bajaj Auto,Karnataka,KA93,2089,2023-Q1,2023
2023-03-01,3W,3W GOODS VEHICLE,Bajaj Auto,Gujarat,GU21,1918,2023-Q1,2023
2023-03-01,3W,E-RICKSHAW,Bajaj Auto,Uttar Pradesh,UT55,1042,2023-Q1,2023
2023-03-01,3W,AUTO RICKSHAW,Mahindra,Maharashtra,MA56,1589,2023-Q1,2023
2023-03-01,3W,AUTO RICKSHAW,Mahindra,Tamil Nadu,TA77,1759,2023-Q1,2023
2023-03-01,3W,E-RICKSHAW,Mahindra,Karnataka,KA83,2804,2023-Q1,2023
2023-03-01,3W,AUTO RICKSHAW,Mahindra,Gujarat,GU17,1383,2023-Q1,2023
2023-03-01,3W,E-RICKSHAW,Mahindra,Uttar Pradesh,UT17,791,2023-Q1,2023
2023-03-01,3W,E-RICKSHAW,TVS,Maharashtra,MA81,2285,2023-Q1,2023
2023-03-01,3W,AUTO RICKSHAW,TVS,Tamil Nadu,TA69,2374,2023-Q1,2023
2023-03-01,3W,AUTO RICKSHAW,TVS,Karnataka,KA68,711,2023-Q1,2023
2023-03-01,3W,3W GOODS VEHICLE,TVS,Gujarat,GU57,1951,2023-Q1,2023
2023-03-01,3W,E-RICKSHAW,TVS,Uttar Pradesh,UT23,1179,2023-Q1,2023
2023-03-01,3W,AUTO RICKSHAW,Piaggio,Maharashtra,MA15,899,2023-Q1,2023
2023-03-01,3W,3W GOODS VEHICLE,Piaggio,Tamil Nadu,TA27,1541,2023-Q1,2023
2023-03-01,3W,AUTO RICKSHAW,Piaggio,Karnataka,KA49,1985,2023-Q1,2023
2023-03-01,3W,3W GOODS VEHICLE,Piaggio,Gujarat,GU86,1704,2023-Q1,2023
2023-03-01,3W,E-RICKSHAW,Piaggio,Uttar Pradesh,UT39,2529,2023-Q1,2023
2023-03-01,3W,3W GOODS VEHICLE,Force Motors,Maharashtra,MA95,1659,2023-Q1,2023
2023-03-01,3W,3W GOODS VEHICLE,Force Motors,Tamil Nadu,TA59,1370,2023-Q1,2023
2023-03-01,3W,E-RICKSHAW,Force Motors,Karnataka,KA51,3107,2023-Q1,2023
2023-03-01,3W,3W GOODS VEHICLE,Force Motors,Gujarat,GU04,1068,2023-Q1,2023
2023-03-01,3W,3W GOODS VEHICLE,Force Motors,Uttar Pradesh,UT78,1638,2023-Q1,2023
2023-03-01,4W,COMMERCIAL VEHICLE,Maruti Suzuki,Maharashtra,MA68,2917,2023-Q1,2023
2023-03-01,4W,MOTOR CAR,Maruti Suzuki,Tamil Nadu,TA95,10709,2023-Q1,2023
2023-03-01,4W,SUV,Maruti Suzuki,Karnataka,KA12,9234,2023-Q1,2023
2023-03-01,4W,BUS,Maruti Suzuki,Gujarat,GU17,9173,2023-Q1,2023
2023-03-01,4W,COMMERCIAL VEHICLE,Maruti Suzuki,Uttar Pradesh,UT34,2525,2023-Q1,2023
2023-03-01,4W,SUV,Hyundai,Maharashtra,MA44,6812,2023-Q1,2023
2023-03-01,4W,SUV,Hyundai,Tamil Nadu,TA32,8519,2023-Q1,2023
2023-03-01,4W,MOTOR CAR,Hyundai,Karnataka,KA76,6098,2023-Q1,2023
2023-03-01,4W,BUS,Hyundai,Gujarat,GU66,8254,2023-Q1,2023
2023-03-01,4W,MOTOR CAR,Hyundai,Uttar Pradesh,UT96,7405,2023-Q1,2023
2023-03-01,4W,SUV,Tata Motors,Maharashtra,MA04,3967,2023-Q1,2023
2023-03-01,4W,MOTOR CAR,Tata Motors,Tamil Nadu,TA40,8276,2023-Q1,2023
2023-03-01,4W,BUS,Tata Motors,Karnataka,KA89,7884,2023-Q1,2023
2023-03-01,4W,SUV,Tata Motors,Gujarat,GU17,2226,2023-Q1,2023
2023-03-01,4W,MOTOR CAR,Tata Motors,Uttar Pradesh,UT02,5897,2023-Q1,2023
2023-03-01,4W,COMMERCIAL VEHICLE,Mahindra,Maharashtra,MA90,1870,2023-Q1,2023
2023-03-01,4W,COMMERCIAL VEHICLE,Mahindra,Tamil Nadu,TA60,3421,2023-Q1,2023
2023-03-01,4W,COMMERCIAL VEHICLE,Mahindra,Karnataka,KA39,3085,2023-Q1,2023
2023-03-01,4W,BUS,Mahindra,Gujarat,GU13,8222,2023-Q1,2023
2023-03-01,4W,SUV,Mahindra,Uttar Pradesh,UT80,7917,2023-Q1,2023
2023-03-01,4W,MOTOR CAR,Honda Cars,Maharashtra,MA90,7375,2023-Q1,2023
2023-03-01,4W,SUV,Honda Cars,Tamil Nadu,TA34,4130,2023-Q1,2023
2023-03-01,4W,MOTOR CAR,Honda Cars,Karnataka,KA63,5457,2023-Q1,2023
2023-03-01,4W,MOTOR CAR,Honda Cars,Gujarat,GU12,4201,2023-Q1,2023
2023-03-01,4W,SUV,Honda Cars,Uttar Pradesh,UT23,9377,2023-Q1,2023
2023-03-01,4W,BUS,Toyota,Maharashtra,MA86,2768,2023-Q1,2023
2023-03-01,4W,MOTOR CAR,Toyota,Tamil Nadu,TA49,9380,2023-Q1,2023
2023-03-01,4W,MOTOR CAR,Toyota,Karnataka,KA18,6395,2023-Q1,2023
2023-03-01,4W,COMMERCIAL VEHICLE,Toyota,Gujarat,GU95,9489,2023-Q1,2023
2023-03-01,4W,BUS,Toyota,Uttar Pradesh,UT82,6408,2023-Q1,2023
2023-03-01,4W,COMMERCIAL VEHICLE,Kia,Maharashtra,MA98,3324,2023-Q1,2023
2023-03-01,4W,COMMERCIAL VEHICLE,Kia,Tamil Nadu,TA69,3771,2023-Q1,2023
2023-03-01,4W,BUS,Kia,Karnataka,KA24,6890,2023-Q1,2023
2023-03-01,4W,COMMERCIAL VEHICLE,Kia,Gujarat,GU53,3968,2023-Q1,2023
2023-03-01,4W,COMMERCIAL VEHICLE,Kia,Uttar Pradesh,UT96,3031,2023-Q1,2023
2023-04-01,2W,MOTORCYCLE,Hero MotoCorp,Maharashtra,MA54,16823,2023-Q2,2023
2023-04-01,2W,SCOOTER,Hero MotoCorp,Tamil Nadu,TA03,12908,2023-Q2,2023
2023-04-01,2W,MOTORCYCLE,Hero MotoCorp,Karnataka,KA58,29197,2023-Q2,2023
2023-04-01,2W,SCOOTER,Hero MotoCorp,Gujarat,GU66,16711,2023-Q2,2023
2023-04-01,2W,MOPED,Hero MotoCorp,Uttar Pradesh,UT35,31248,2023-Q2,2023
2023-04-01,2W,MOPED,Honda,Maharashtra,MA63,18105,2023-Q2,2023
2023-04-01,2W,SCOOTER,Honda,Tamil Nadu,TA69,7655,2023-Q2,2023
